Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d014611	463.748165773636	3.22042892140978	0.266652162647186	12.0772653386307	1.39275074101899e-33	5.16929385748776e-31
Zm00001d017261	343.695171924405	-2.27703839885991	0.189836180254521	-11.9947546131986	3.78537315287462e-33	1.38517999837796e-30
Zm00001d036340	7872.31476648178	-2.45406025923713	0.205398018233598	-11.9478283205544	6.66439924985837e-33	2.37188708096672e-30
Zm00001d053939	915.842836107973	-2.54474541075539	0.213369583242685	-11.9264675502553	8.61523070743828e-33	2.98443078679939e-30
Zm00001d029373	1060.09175572153	-4.0866285681725	0.342736478522628	-11.9235296627543	8.92457732911861e-33	3.05091373141882e-30
Zm00001d035761	5574.54054380711	-2.32763424841804	0.195517720264344	-11.9049784606277	1.11492090732316e-32	3.76191689521598e-30
Zm00001d023873	479.761643562323	-12.5923184183648	1.0619782104005	-11.8574169366581	1.9695786315351e-32	6.56046441357864e-30
Zm00001d023536	6960.05366076465	-2.28253609032685	0.194960086968516	-11.7077096436433	1.16381034324139e-31	3.47551224456949e-29
Zm00001d007857	42787.016649314	-2.37159187259193	0.206501754779732	-11.4846088117829	1.57647409682111e-30	4.40412618381819e-28
Zm00001d032311	825.953005446337	-4.79869440305621	0.421569406738527	-11.3829284723987	5.08625682844319e-30	1.3765212360394e-27
Zm00001d053015	8023.99933090767	-2.56525118701689	0.22572119443998	-11.3646890509389	6.26872887500802e-30	1.66191678471003e-27
Zm00001d051532	2286.1446440175	-2.0796692098092	0.183590310078398	-11.3277721951727	9.56055464220951e-30	2.48392770159245e-27
Zm00001d043444	974.974142351412	-4.89444345679039	0.433364198209066	-11.2940650774044	1.40390031940737e-29	3.47378420938312e-27
Zm00001d025103	862.194206319065	3.05608571970828	0.271978395689211	11.2365017521482	2.69865569756573e-29	6.55268912882759e-27
Zm00001d023402	612.749056753802	-6.62361092386711	0.593134250214321	-11.1671361440918	5.90542919983387e-29	1.34959629503335e-26
Zm00001d014564	33555.6358493744	-2.12711061287541	0.190495178050144	-11.1662176158364	5.96679556027778e-29	1.34959629503335e-26
Zm00001d043912	606.699669145569	2.35271934382474	0.210798501823647	11.160987025387	6.32850203907443e-29	1.41742078859649e-26
Zm00001d052139	225.738305371763	-3.3095228648762	0.296936316150344	-11.1455645027957	7.52654874636972e-29	1.67134412802933e-26
Zm00001d033551	2843.18181637897	-2.04015757506181	0.183840229084325	-11.0974490470528	1.29075451306592e-28	2.79459108366381e-26
Zm00001d046234	1165.32785534793	-2.63205710753336	0.2372401353784	-11.0944849333154	1.33426370884177e-28	2.86491780325769e-26
Zm00001d044529	426.742020781944	-3.28686552044187	0.296571778100265	-11.0828668239992	1.51928589236908e-28	3.23545629259353e-26
Zm00001d021310	17962.0934262202	-2.42661829981438	0.219466165661063	-11.0569129984345	2.02963131971122e-28	4.28714238352985e-26
Zm00001d005996	31305.1252842816	-2.01790281316693	0.184634797640649	-10.9291576612462	8.36210229570449e-28	1.64587711927802e-25
Zm00001d040188	162.383089716391	-2.00268183993914	0.183301439741189	-10.9256198029148	8.6944767820508e-28	1.69843008477039e-25
Zm00001d004894	74009.776189417	-2.49186863882754	0.229321580584544	-10.8662631422465	1.66897398213914e-27	3.16508124306256e-25
Zm00001d023411	410.141311527087	-6.77189568334768	0.627940346309163	-10.7842977810723	4.08350112927688e-27	7.57810305998161e-25
Zm00001d009709	290.360402673664	-3.23248606324254	0.302861385253739	-10.6731535303992	1.35933112744919e-26	2.40250217838487e-24
Zm00001d039105	344.059384202924	-2.19414297440128	0.206731255915695	-10.613503820129	2.57892804046046e-26	4.43729333902008e-24
Zm00001d033797	263.851021098652	-3.02957012849114	0.28609750556973	-10.5892923549197	3.34107984943584e-26	5.63666204988263e-24
Zm00001d021370	18192.4027748164	-2.78122234913857	0.264581261588881	-10.5117888259984	7.62336390354605e-26	1.23020259365236e-23
Zm00001d034345	590.024982480167	-2.26184025673794	0.215673847615659	-10.4873181507321	9.87927422650439e-26	1.56508185170006e-23
Zm00001d024633	1356.8894867173	-2.22029065869844	0.212430260391105	-10.4518567863668	1.43684213246451e-25	2.23536499662038e-23
Zm00001d052595	121424.681661018	-2.08005125588597	0.199548688608544	-10.4237781284869	1.93125582813314e-25	2.96899157814953e-23
Zm00001d042867	4326.82091628909	-4.1197664022476	0.397031904521251	-10.3764114554353	3.17485593078152e-25	4.82373870980319e-23
Zm00001d002426	9001.07884104809	-3.11865458251031	0.301264490855235	-10.3518824062438	4.1033737539829e-25	6.12699732771435e-23
Zm00001d044122	123.20819502766	5.09132388171605	0.492100650824217	10.3461027194104	4.35869169965936e-25	6.46623896973798e-23
Zm00001d053713	5596.01334543037	-2.01407301544894	0.194678661250408	-10.345628033975	4.38034740261685e-25	6.46623896973798e-23
Zm00001d013918	2458.56753039747	-3.6600358059593	0.355772425575626	-10.2875758289516	8.01692969418011e-25	1.15076160433422e-22
Zm00001d023887	686.967983618967	-2.6164887518577	0.256417053796142	-10.2040356252509	1.90201212962101e-24	2.60085142840439e-22
Zm00001d037327	1127.26201254402	-2.04482584326374	0.202559118491489	-10.094958244744	5.81558190478196e-24	7.78838316846084e-22
Zm00001d010672	9628.27808121582	-2.09202325190974	0.209303550079385	-9.99516372806994	1.60022574432588e-23	2.08921934991611e-21
Zm00001d031653	604.361836881356	-2.0002736055565	0.20097019717584	-9.95308574935787	2.44482512700278e-23	3.17595008123296e-21
Zm00001d029601	157.633298272455	-5.69016950206941	0.573208404888043	-9.92687729898308	3.18060339448356e-23	4.0908542966375e-21
Zm00001d049187	1576.56544224557	-4.64859691480861	0.470333819282084	-9.88361186083582	4.90330171594619e-23	6.18411077097077e-21
Zm00001d037651	4238.24365883409	-2.58368719745298	0.261833703205541	-9.86766472696898	5.74873703723642e-23	7.18067004636728e-21
Zm00001d031434	135.291679514212	-3.6744814536578	0.372767457065186	-9.85730214377389	6.37389744763173e-23	7.88572521842476e-21
Zm00001d051917	278.99544623632	2.04668445640831	0.207792199676391	9.84966933116718	6.87698531836296e-23	8.42787526209377e-21
Zm00001d052164	212.652793419985	-2.41401529454127	0.245078219871687	-9.84997889981883	6.85583672871813e-23	8.42787526209377e-21
Zm00001d052964	84.7734458581831	-3.22979094147809	0.328781339222821	-9.82352267653853	8.91718446154966e-23	1.08768718073015e-20
Zm00001d048705	3764.37770208026	-2.04697259129501	0.208623930373512	-9.81178231869276	1.00183181508735e-22	1.210632204083e-20
Zm00001d004342	4038.04313769006	-4.74806937439291	0.488500731032676	-9.71967711154829	2.48568451587137e-22	2.92219771071738e-20
Zm00001d028007	84.2213199630129	3.13230774552981	0.322862046583938	9.70169079540746	2.96543099181152e-22	3.4704893062277e-20
Zm00001d021135	350.275620984762	4.49074078173709	0.463324305083093	9.69243515280667	3.24693057347986e-22	3.76600460846341e-20
Zm00001d042050	54569.1038339795	-2.12402568350187	0.219715359159768	-9.66716979470412	4.15715499895492e-22	4.77598082066917e-20
Zm00001d007937	6081.79144576567	-2.42549535485607	0.252263333549971	-9.61493420674077	6.91535466724263e-22	7.74430300041512e-20
Zm00001d021435	228589.770002279	-2.0159115395921	0.210663971088388	-9.56932279011434	1.07608200444317e-21	1.18968878967822e-19
Zm00001d044495	22480.3682589546	3.00379378971312	0.316785287545921	9.48211267317047	2.49185999677684e-21	2.7432633295025e-19
Zm00001d021605	93.6502550063098	-3.93140993257561	0.416244075166936	-9.44496310487759	3.55529549626151e-21	3.89747393621816e-19
Zm00001d021336	386.38190878735	-6.38981643320762	0.678708887133663	-9.41466445237402	4.74595840809553e-21	5.07426935805473e-19
Zm00001d021995	72.9917872702434	-3.86115527804115	0.410990461398444	-9.39475642549736	5.73503626146564e-21	6.10663840611224e-19
Zm00001d010535	1616.20710390359	-2.01951220505925	0.215045329108481	-9.39110006914168	5.93768229488024e-21	6.29660913074627e-19
Zm00001d038891	1422.18952013408	-5.25226482246486	0.561380120287619	-9.35598649231452	8.28231692373714e-21	8.64188257010501e-19
Zm00001d033719	2760.17983657073	-2.55959046933201	0.274620071655698	-9.3204784846938	1.15816810123433e-20	1.18466005662083e-18
Zm00001d043972	5334.39935916814	-2.01261844644586	0.215970091490862	-9.31896834673987	1.17476967339998e-20	1.19692905429823e-18
Zm00001d014007	166.396267566596	-3.05627724137365	0.328076114045367	-9.31575665076006	1.21086359817555e-20	1.22888465407027e-18
Zm00001d025901	1143.03655082106	-3.66883108763098	0.395487300606228	-9.27673551592469	1.74750570385643e-20	1.73953814911471e-18
Zm00001d034160	377.9089300221	-4.71500910776616	0.510662720895426	-9.2331178972661	2.62866500971049e-20	2.57718285348258e-18
Zm00001d013133	767.351482281499	-2.72295114518806	0.297904505579104	-9.14034898497035	6.22511150273322e-20	5.94612580707763e-18
Zm00001d038478	181.62555277886	-3.3227705382853	0.364465672325424	-9.1168271543512	7.73558221164609e-20	7.36183741541308e-18
Zm00001d046962	164.073649917923	-2.10170427854235	0.230935538678903	-9.10082653612094	8.96469622901132e-20	8.50042966153077e-18
Zm00001d017621	1074.89440349836	-2.03687796570082	0.22412503725915	-9.08813219000444	1.0075499100082e-19	9.48447616374025e-18
Zm00001d043965	262.185169809886	-2.92305293653475	0.32240037691983	-9.06653076668585	1.22866719988645e-19	1.14415779642473e-17
Zm00001d032046	1173.3388992474	-3.71682515479661	0.412197604954047	-9.01709546616839	1.93142087880916e-19	1.7921516375836e-17
Zm00001d039575	1453.84098706897	3.35082169718803	0.37235629893445	8.99896606228195	2.2785333110671e-19	2.10671081689802e-17
Zm00001d013324	1082.20765617209	-2.27226715221977	0.253162518899964	-8.97552750736238	2.81997241014386e-19	2.57072642764729e-17
Zm00001d015702	1257.6557188237	-2.64014023293084	0.294828107549781	-8.95484577393988	3.40210878075897e-19	3.06910375808676e-17
Zm00001d006587	53338.7524094823	-2.02385596075891	0.22637798417651	-8.94016248144025	3.88598577521722e-19	3.45759576801091e-17
Zm00001d020610	1076.47870627171	-3.38769077343733	0.379322195863301	-8.93090573233467	4.22535033413548e-19	3.74671764611515e-17
Zm00001d026501	17517.1836658245	-2.33757098495922	0.261797425399541	-8.92893037963129	4.30147458915885e-19	3.78835970511648e-17
Zm00001d013013	3098.60879124774	-2.1585918637291	0.241967017671974	-8.9210169406453	4.62025919961171e-19	4.04171563182195e-17
Zm00001d012069	305.090676974817	-10.4968973267174	1.18098758011596	-8.88823684808495	6.20862255924329e-19	5.35901072131894e-17
Zm00001d034925	56.377655704498	5.59699167008835	0.63310630759587	8.84052425783296	9.52705000211542e-19	8.01042997103433e-17
Zm00001d022254	1934.46414170943	-2.20177870045483	0.249261255645628	-8.83321675786259	1.01707662113291e-18	8.52408635279168e-17
Zm00001d012998	4279.50194899804	-2.01635304518285	0.229016150305169	-8.80441419740928	1.3153777787434e-18	1.08491524030262e-16
Zm00001d035246	821.265046321416	3.69911533091764	0.421624454093946	8.77348383140369	1.73221828204043e-18	1.41970861784518e-16
Zm00001d007962	463.91132786971	-2.13718110729963	0.243627540812739	-8.77232968066753	1.75007112638447e-18	1.4253478976362e-16
Zm00001d031421	3992.13479504175	-2.3964085934334	0.274146377393168	-8.74134692648731	2.30347474788667e-18	1.86437935902939e-16
Zm00001d016736	6762.09030394071	-2.18672422549006	0.250402258149936	-8.73284546891224	2.48344288649879e-18	2.00379905696041e-16
Zm00001d008588	33.6341159274834	-4.68888033161029	0.537487151905436	-8.72370681789847	2.69239654382336e-18	2.15898625324304e-16
Zm00001d008612	2508.0258803395	-2.68825878650045	0.31214407399127	-8.61223713821212	7.16484430239428e-18	5.50739111894988e-16
Zm00001d018432	752.98936925551	-2.19855998663498	0.255411009035081	-8.60792960703196	7.43919136250229e-18	5.70140503802868e-16
Zm00001d005981	368.495591903397	-2.67676122203188	0.311178514319569	-8.60201170342676	7.833080379138e-18	5.96807217977667e-16
Zm00001d020921	107.56692047226	-9.71167493104405	1.13264586100164	-8.57432606733377	9.96686846985973e-18	7.54953964184915e-16
Zm00001d049995	11247.3491755578	-3.0364485444228	0.354726938145363	-8.55996040305939	1.1290629311018e-17	8.47808786501614e-16
Zm00001d002678	3500.02722991789	-4.56069409311102	0.533580156678837	-8.54734576618843	1.25951435278882e-17	9.43038685873383e-16
Zm00001d019479	8641.30653385785	-2.28805085144926	0.269593008756124	-8.48705558799948	2.11938404023402e-17	1.56876685895499e-15
Zm00001d017438	187.956802561216	-2.97201288966581	0.351817853854934	-8.4475897317345	2.97378283595221e-17	2.17027673766501e-15
Zm00001d016588	4505.84655240883	-4.15588859511593	0.493581987042475	-8.4198546628856	3.76951639757471e-17	2.69054410784034e-15
Zm00001d033061	1178.8582548278	-2.35474645250841	0.279938403816361	-8.4116592093349	4.04250984177915e-17	2.87749173148669e-15
Zm00001d039116	38.9447694809601	-4.06316045945424	0.483202835838374	-8.40880921653638	4.14194199527577e-17	2.9402129775754e-15
Zm00001d004348	2217.65590220197	-5.12410904728908	0.615476394020549	-8.32543554402836	8.40192427106568e-17	5.80559559804674e-15
Zm00001d011285	151922.599133055	-2.11859978380561	0.254463664893878	-8.32574577863267	8.37994721303252e-17	5.80559559804674e-15
Zm00001d041701	2414.09645763817	-2.04029680866332	0.245440299840606	-8.31280278743276	9.34677792337418e-17	6.40735190573046e-15
Zm00001d030130	597.497735171035	-2.15113589158488	0.259742538643671	-8.2818005199215	1.21326706138632e-16	8.27346234170025e-15
Zm00001d017429	626.54940056997	-3.63390093949989	0.439652152673321	-8.26540008368849	1.39227012579021e-16	9.44453528411367e-15
Zm00001d045519	2794.92743153394	3.24433599591934	0.393126087944453	8.25266013986269	1.54907115520723e-16	1.04536149827114e-14
Zm00001d044138	1210.30314921491	-4.16742532405513	0.505157124920853	-8.2497605565953	1.58712204830064e-16	1.06275819424997e-14
Zm00001d037229	549.319610437644	3.57180518746462	0.434298113445198	8.22431660853929	1.96306908354594e-16	1.29447964110678e-14
Zm00001d028408	183.147516559195	3.18376836223538	0.387145093580915	8.22370841068132	1.97305449584135e-16	1.29777035079631e-14
Zm00001d046500	647.382761242471	-4.1647882687415	0.50930309284418	-8.17742583396349	2.89971799376399e-16	1.87406898497468e-14
Zm00001d053018	150.036414268588	2.18448075164106	0.267423892627515	8.16860726309053	3.11969948329482e-16	2.00626020483868e-14
Zm00001d021288	656.834023900155	3.155074706892	0.387801973137819	8.13578817395736	4.09266871344383e-16	2.59979525290915e-14
Zm00001d023870	73.9041278560672	-9.8933674315084	1.22454690556022	-8.07920659191266	6.5189507865218e-16	4.03259191391959e-14
Zm00001d028432	5466.21902162426	-2.75286294638526	0.34175588379595	-8.05505648010698	7.94421172360991e-16	4.86789067903559e-14
Zm00001d006116	135.935135770978	8.87515986537712	1.10325808982694	8.04450014662419	8.65981569999959e-16	5.25679139489929e-14
Zm00001d048592	911.600781262735	-2.15881247508498	0.268440926175771	-8.04203928901447	8.83555510442771e-16	5.35096869855796e-14
Zm00001d048737	1017.88815921847	-2.72047910791817	0.339065087992196	-8.02347161138803	1.02797752077454e-15	6.18238054797299e-14
Zm00001d002490	2133.97142881118	-2.83332721830346	0.354727275396703	-7.98733961219885	1.37881866371778e-15	8.19750290664794e-14
Zm00001d043970	1849.97276243331	-2.13068539417605	0.267443174645091	-7.96687145597775	1.62741789803975e-15	9.60953282022064e-14
Zm00001d001004	88.1532232571788	9.68811202069942	1.2199743309792	7.94124251198246	2.00165877370973e-15	1.176585895922e-13
Zm00001d016160	333.451679990575	-2.24337804709688	0.283045870963731	-7.92584622223419	2.26597869414156e-15	1.32000879938322e-13
Zm00001d049732	4034.25709184916	-2.45294043723859	0.310124340341805	-7.9095385887321	2.58344614913886e-15	1.49156698668393e-13
Zm00001d009314	256.974531896078	-2.17693217330629	0.276567954280352	-7.87123793488949	3.51149069058446e-15	1.99196593083133e-13
Zm00001d048719	79.2374162769947	-7.94189485161404	1.01247644380408	-7.84402926133744	4.36315366022173e-15	2.443083949272e-13
Zm00001d016577	69.8172407771253	3.0240242453785	0.385664813055127	7.84106857305194	4.46728387195502e-15	2.49065455530608e-13
Zm00001d028720	637.247123874589	2.23167173138526	0.284841038326579	7.83479706609754	4.69600541783383e-15	2.60698540087053e-13
GRMZM5G811749	47.2673595852407	-3.20060524491184	0.40976659374685	-7.81080081625479	5.68257589538055e-15	3.10818956500804e-13
Zm00001d005158	141.679231502883	4.33642527451902	0.555895717382531	7.80078913890063	6.15212357771064e-15	3.34497052768159e-13
Zm00001d007868	94.9920641157096	-2.09854289451548	0.269018139502491	-7.80074867217663	6.15409688707826e-15	3.34497052768159e-13
Zm00001d008399	361.152560654616	4.5986854030363	0.591080105790304	7.78013903358772	7.24448869522405e-15	3.91290901946454e-13
Zm00001d042443	1052.29674944995	-2.92030226980558	0.376882086229171	-7.74858338061159	9.29233456894499e-15	4.95737462907105e-13
Zm00001d013652	453.927037788115	-2.14358497567044	0.276802773486865	-7.74408778014702	9.62704859462521e-15	5.12541699870815e-13
Zm00001d032233	221.193545166697	-2.21134194687417	0.285968929581647	-7.73280492432943	1.05202443537459e-14	5.57809119499334e-13
Zm00001d030087	180.904652585479	2.24799802883284	0.29192450263684	7.70061440039309	1.35413544195394e-14	7.09310341076718e-13
Zm00001d023929	16871.4443408972	-2.34827939360383	0.306923552661717	-7.65102375897506	1.99385494992102e-14	1.02174251388359e-12
Zm00001d023680	64.9026696945153	-3.23597596724577	0.424107271479162	-7.63008838768465	2.34592815731135e-14	1.19275067426822e-12
Zm00001d049625	310.677233080735	-2.86821844522791	0.376669620442711	-7.61467952169014	2.64346535766777e-14	1.33358977587507e-12
Zm00001d045965	418.503522458506	-2.51830956818865	0.331374856777669	-7.59957949941347	2.97094525922743e-14	1.49011831621598e-12
Zm00001d047096	1949.17875475592	-2.8831480454844	0.381623425677141	-7.55495562246639	4.19002691143154e-14	2.07750170202105e-12
Zm00001d020344	461.850313261154	-2.03463747417696	0.269831162862429	-7.5404095382945	4.68497801488325e-14	2.30968527143609e-12
Zm00001d043734	208.449835160297	3.79719078173172	0.50610935301631	7.50270817779049	6.25126206790813e-14	3.07020869161287e-12
Zm00001d012753	113.521884737735	-2.00508982784073	0.268002803908972	-7.48160018699569	7.34230327289861e-14	3.57229178526552e-12
Zm00001d024281	2611.70729563077	-2.31210942333127	0.31074384632712	-7.44056382985398	1.00256459518602e-13	4.78816741682497e-12
Zm00001d041148	60.3449819110697	-2.08517271994209	0.280261968054788	-7.44008448386569	1.00620928392761e-13	4.79675658820612e-12
Zm00001d040468	823.016275914394	2.15863675155375	0.29122999839941	7.41213736022231	1.24279932724735e-13	5.87075805840243e-12
Zm00001d048329	1091.01415494672	2.9600422502158	0.401161267096512	7.37868406798025	1.59861667133745e-13	7.47008268669395e-12
Zm00001d039379	261.912912026879	-2.66958664471304	0.362069617426524	-7.37313079094461	1.66666828782902e-13	7.77409493466533e-12
Zm00001d053706	250.130386368236	3.55235132132508	0.483293726959199	7.3502947031319	1.97770321356401e-13	9.15912784164107e-12
Zm00001d037482	32.0226114126108	-3.00340676226517	0.408701083217184	-7.34866357246515	2.00198368468928e-13	9.25507795585628e-12
Zm00001d029662	198.855711896565	2.30977691627376	0.314330723066795	7.34823784877983	2.00836890864472e-13	9.26810526030166e-12
Zm00001d021450	1301.88355490105	-2.16634825045082	0.296670904347776	-7.30219316657792	2.83114407309989e-13	1.28369902553592e-11
Zm00001d052101	656.075837475367	-2.84471129422948	0.391457880623568	-7.26696647337393	3.6765000508106e-13	1.64404729466627e-11
Zm00001d021358	302.116442771817	3.2843140464959	0.454072940697078	7.23300983637987	4.72405168747207e-13	2.09804422037969e-11
Zm00001d010662	1500.71547744227	-3.55595974775101	0.491653894104462	-7.23264839431025	4.73664609828777e-13	2.10004782047124e-11
Zm00001d028240	5038.37336267038	-2.1579017369548	0.298732929773859	-7.22351479158438	5.06607858515989e-13	2.23846577756869e-11
Zm00001d018089	78.7853524077024	4.20282596424833	0.582247582086228	7.21827980665777	5.26493008524728e-13	2.31825594273148e-11
Zm00001d042735	51.0279834370423	8.17359982146845	1.13786421866105	7.18328222947944	6.80574038235422e-13	2.95191887936469e-11
Zm00001d003848	615.637126645112	-2.26496325197273	0.31619365423042	-7.16321539559483	7.88063766377775e-13	3.38984846262599e-11
Zm00001d042088	229.334375085573	2.47270811336588	0.346238059640305	7.14164155129189	9.22228363525251e-13	3.91773458780813e-11
GRMZM5G836994	59.8733165351338	-2.95718514163898	0.414213745045466	-7.13927332690127	9.38256018989438e-13	3.97664431147873e-11
Zm00001d035445	1111.35935465847	2.75148526417099	0.385739925225567	7.13300616357517	9.82001576559894e-13	4.14851755456953e-11
Zm00001d018161	1058.39625145297	-4.8391924097991	0.679399961851204	-7.12274460041689	1.05798762349783e-12	4.45503670115028e-11
Zm00001d012353	4581.67793852133	-2.00286050905469	0.282861945374963	-7.08069976114916	1.43428347372775e-12	5.92434323226083e-11
Zm00001d040659	646.76766179838	-2.78440102749897	0.393889849014358	-7.06898396713309	1.56072177293022e-12	6.40098330018771e-11
Zm00001d021772	75.3279131420261	-2.06179663675762	0.291672706957993	-7.06887064703853	1.56199661765098e-12	6.40098330018771e-11
Zm00001d047632	224.553621560605	-2.20167322429683	0.31179610570482	-7.06125953472035	1.65000083910956e-12	6.72977579292081e-11
Zm00001d051556	2815.23223206029	-2.97032682509516	0.421184220289249	-7.05232219539298	1.75956183565245e-12	7.131852738235e-11
Zm00001d043515	545.494493855533	2.08524360777644	0.295905603592534	7.04698925082828	1.82830436725791e-12	7.39893703516007e-11
Zm00001d033136	25507.3852036832	-2.60067306742343	0.369580358529873	-7.0368270591231	1.96666696127618e-12	7.93415750324789e-11
Zm00001d018090	459.222744500795	-2.06057747431913	0.29292307700971	-7.03453444281151	1.99927413215885e-12	8.04073393616396e-11
