3	14040001	NA
3	15535001	10.04444954
3	15910001	12.27744604
3	25380001	11.85130359
3	37880001	NA
3	59335001	9.742482043
3	60330001	19.74301943
3	65875001	NA
3	68740001	14.50489394
3	115125001	12.2642827
3	118065001	NA
3	124225001	23.7206947
3	125835001	20.35508496
3	132590001	NA
3	147015001	NA
3	147380001	9.665708977
3	147745001	22.637856
3	151280001	NA
3	153450001	NA
3	158265001	NA
3	161915001	NA
3	163790001	10.78449811
3	165955001	NA
3	166200001	NA
3	169020001	14.86360915
3	171410001	NA
3	174535001	12.64625919
3	176140001	NA
3	176900001	10.7102421
3	177350001	10.11894159
3	180850001	9.999500109
3	181385001	10.79617287
3	186805001	NA
3	187460001	NA
3	191920001	9.780205722
3	193925001	12.25069024
3	197015001	9.54422941
3	197205001	12.20197418
3	198485001	51.60852844
3	199115001	9.897666827
3	200030001	NA
3	200735001	13.4470636
3	201450001	14.01444177
3	203265001	28.16133664
3	206285001	NA
3	212805001	NA
3	217730001	NA
3	218245001	NA
3	219310001	NA
3	224635001	11.81901248
3	225460001	10.24428694
3	226405001	NA
3	226805001	15.02331664
3	227845001	NA
3	229155001	12.24513116
3	229915001	NA
3	230480001	NA
3	230860001	11.7250904
3	231440001	9.457812369
3	232345001	9.983472524
3	232955001	NA
4	5165001	15.52860789
4	8945001	12.82146707
4	10575001	12.28824153
4	14820001	10.69714106
4	31005001	14.50012731
4	32875001	31.69570359
4	33665001	9.861785526
4	35620001	NA
4	36515001	NA
4	39910001	14.05379508
4	47730001	11.56334095
4	101275001	9.927525305
4	116870001	NA
4	127395001	NA
4	133790001	10.22554412
4	134115001	14.01313191
4	134835001	15.18627497
4	142165001	NA
4	144405001	26.34341771
4	145080001	23.08061558
4	145675001	NA
4	147125001	11.19477255
4	153230001	20.20633591
4	154815001	NA
4	157625001	25.00154807
4	158070001	21.18695197
4	159195001	9.667439818
4	160865001	11.36081223
4	163320001	20.79608861
4	165295001	NA
4	171655001	NA
4	173365001	18.82844429
4	176840001	NA
4	181545001	9.961548206
4	181685001	14.87505852
4	183825001	9.929137741
4	184975001	NA
4	190395001	NA
4	190625001	NA
4	195940001	9.813049519
4	196090001	9.933290574
4	199080001	31.62822359
4	199370001	NA
4	199590001	16.52077522
4	199780001	12.36352305
4	201785001	NA
4	204140001	9.789696777
4	206300001	NA
4	207135001	NA
4	207295001	12.40800217
4	208590001	NA
4	212280001	10.14231168
4	219985001	10.55998587
4	220695001	NA
4	222625001	20.3386157
4	228900001	NA
4	232590001	NA
5	2975001	NA
5	4805001	14.39244885
5	5650001	16.96437077
5	7375001	NA
5	8190001	NA
5	10640001	NA
5	14000001	12.81776628
5	16515001	17.22832923
5	27900001	NA
5	32975001	NA
5	33325001	13.26022296
5	33835001	NA
5	35135001	14.47584592
5	36130001	NA
5	43965001	14.27766271
5	44210001	30.35087789
5	44860001	21.94476894
5	46075001	NA
5	46400001	102.0998718
5	50035001	20.89781542
5	50350001	NA
5	58755001	93.505862
5	72880001	53.00731038
5	74915001	23.84182199
5	81340001	11.83456189
5	85000001	NA
5	87370001	10.23678324
5	95915001	NA
5	97460001	NA
5	99255001	NA
5	139445001	13.42532487
5	139830001	10.41447628
5	140665001	9.297014908
5	151510001	NA
5	151795001	NA
5	154235001	NA
5	173605001	NA
5	178370001	NA
5	182780001	NA
5	183010001	NA
5	186075001	13.17428606
5	186655001	NA
5	192355001	13.15769845
5	194665001	29.67351574
5	206455001	12.18938882
5	213910001	NA
5	216135001	9.406530241
5	218485001	9.658233933
5	221285001	NA
6	64985001	9.429237626
6	69855001	11.36028805
6	79815001	20.66604378
6	80390001	12.57769848
6	90925001	10.92398401
6	95720001	13.43935005
6	96580001	16.31272041
6	99375001	15.12796431
6	99520001	NA
6	99940001	65.47369783
6	100620001	NA
6	102925001	57.85510809
6	110480001	16.4871292
6	118875001	15.39247027
6	121020001	9.554822786
6	129125001	18.15135425
6	137930001	13.46834473
6	143000001	NA
6	147915001	NA
6	148385001	NA
6	151080001	10.2829922
6	161200001	17.04514475
7	1815001	9.686212204
7	3005001	9.602106016
7	5065001	23.83919457
7	7455001	24.062599
7	9655001	NA
7	14420001	9.552219881
7	18280001	12.3285459
7	19460001	21.93050434
7	40750001	17.82031432
7	92510001	18.05941799
7	93800001	18.32860961
7	94245001	16.4204107
7	96180001	9.322593115
7	98665001	11.6562233
7	99990001	NA
7	102190001	NA
7	103140001	23.82970435
7	107860001	15.464846
7	111465001	23.28974861
7	123260001	NA
7	130010001	NA
7	132025001	NA
7	137350001	NA
7	169490001	NA
7	171895001	21.77656269
7	172330001	NA
7	174125001	NA
8	840001	12.76745206
8	4985001	16.03609598
8	8085001	NA
8	9635001	9.480039994
8	11415001	24.89692076
8	12510001	27.07766198
8	12640001	NA
8	13580001	24.9517494
8	14975001	62.51008747
8	20205001	NA
8	28570001	NA
8	30325001	11.62556527
8	75045001	30.12354532
8	77030001	NA
8	77900001	NA
8	80245001	NA
8	80940001	10.30959438
8	81360001	17.1772133
8	82175001	NA
8	83860001	16.34946632
8	85490001	NA
8	88170001	NA
8	92395001	NA
8	93235001	NA
8	104405001	NA
8	105520001	10.6806857
8	107055001	21.83068431
8	109225001	12.73046209
8	109445001	20.30223982
8	112485001	NA
8	112910001	15.05113578
8	113640001	NA
8	116585001	13.14072509
8	119125001	NA
8	119780001	NA
8	125635001	NA
8	132460001	NA
8	133695001	NA
8	134475001	NA
8	136310001	NA
8	137950001	NA
8	149135001	NA
8	150085001	NA
8	170035001	16.1575343
8	175305001	9.40246922
8	177495001	9.436837647
9	440001	NA
9	1750001	NA
9	2395001	NA
9	2780001	NA
9	3205001	13.27278076
9	10120001	14.98535293
9	10635001	9.813765418
9	16595001	NA
9	22265001	NA
9	102355001	NA
9	102735001	17.06769704
9	105915001	NA
9	107085001	32.34712024
9	110675001	9.371500492
9	112005001	NA
9	127015001	22.55246041
9	127435001	59.51070354
9	129455001	11.05294904
9	129625001	19.2735714
9	132055001	10.10961686
9	132400001	NA
9	139260001	14.05161719
9	139480001	NA
9	139750001	13.35038277
9	140555001	12.30538315
9	146695001	10.81090157
9	154000001	26.29559812
9	155325001	15.71704706
9	156175001	39.4526366
9	157645001	11.36320143
10	6910001	20.24005645
10	8275001	15.07993606
10	8785001	14.03685994
10	9595001	21.57658812
10	10880001	13.7768168
10	11180001	73.1894427
10	12155001	33.38285061
10	17800001	NA
10	19250001	11.50881211
10	31560001	NA
10	34055001	NA
10	59980001	NA
10	61600001	14.15254093
10	62865001	NA
10	77720001	NA
10	78670001	41.69788167
10	81290001	9.420465369
10	82580001	NA
10	84590001	12.10137251
10	85310001	11.8686937
10	104175001	NA
10	106145001	NA
10	107055001	9.691774753
10	108770001	NA
10	116630001	23.34059176
10	117110001	NA
10	118220001	29.79915102
10	118570001	20.92089526
10	120290001	NA
10	122285001	NA
10	125425001	19.93959685
10	136900001	NA
10	139590001	21.38903329
10	144995001	10.15643294
10	145170001	12.53429709
10	145605001	11.7685801
