4	181545001	NA
4	181685001	NA
4	183825001	0.128827
4	184975001	0.0838131
4	190395001	0.135489
4	190625001	0.083836
4	195940001	NA
4	196090001	NA
4	199080001	0.16254
4	199370001	0.0895727
4	199590001	NA
4	199780001	0.0812464
4	201785001	0.0814914
4	204140001	NA
4	206300001	0.105709
4	207135001	0.0794251
4	207295001	NA
4	208590001	0.0960685
4	212280001	NA
4	219985001	NA
4	220695001	0.0886815
4	222625001	NA
4	228900001	0.0926599
4	232590001	0.0921043
5	2975001	0.0882265
5	4805001	0.143102
5	5650001	NA
5	7375001	0.0830534
5	8190001	0.0805189
5	10640001	0.0816228
5	14000001	0.0842658
5	16515001	0.127616
5	27900001	0.0806562
5	32975001	0.0838374
5	33325001	0.0894258
5	33835001	0.0835449
5	35135001	0.0841146
5	36130001	0.0845902
5	43965001	NA
5	44210001	0.122398
5	44860001	0.0985735
5	46075001	0.126904
5	46400001	0.291291
5	50035001	0.138595
5	50350001	0.0828134
5	58755001	0.234222
5	72880001	0.12509
5	74915001	0.195326
5	81340001	0.176442
5	85000001	0.0854814
5	87370001	NA
5	95915001	0.10865
5	97460001	0.0924019
5	99255001	0.0936067
5	139445001	0.152653
5	139830001	NA
5	140665001	0.142421
5	151510001	0.0854922
5	151795001	0.0895343
5	154235001	0.142708
5	173605001	0.145074
5	178370001	0.0964603
5	182780001	0.0884509
5	183010001	0.12478
5	186075001	0.11075
5	186655001	0.0949015
5	192355001	NA
5	194665001	0.153077
5	206455001	NA
5	213910001	0.0896943
5	216135001	NA
5	218485001	0.0953674
5	221285001	0.0808341
6	64985001	0.130617
6	69855001	NA
6	79815001	NA
6	80390001	NA
6	90925001	NA
6	95720001	NA
6	96580001	0.104354
6	99375001	NA
6	99520001	0.0807853
6	99940001	0.244288
6	100620001	0.122105
6	102925001	0.182789
6	110480001	0.116666
6	118875001	NA
6	121020001	NA
6	129125001	0.0955941
6	137930001	NA
6	143000001	0.101264
6	147915001	0.0904556
6	148385001	0.153134
6	151080001	0.123034
6	161200001	NA
7	1815001	NA
7	3005001	NA
7	5065001	0.135663
7	7455001	0.148548
7	9655001	0.107094
7	14420001	NA
7	18280001	NA
7	19460001	0.155236
7	40750001	0.114755
7	92510001	NA
7	93800001	NA
7	94245001	0.0850794
7	96180001	NA
7	98665001	0.12561
7	99990001	0.0843956
7	102190001	0.0854385
7	103140001	0.165079
7	107860001	NA
7	111465001	0.107344
7	123260001	0.084372
7	130010001	0.0869642
7	132025001	0.12208
7	137350001	0.0931006
7	169490001	0.0795012
7	171895001	NA
7	172330001	0.103412
7	174125001	0.143441
8	840001	NA
8	4985001	0.106792
8	8085001	0.123257
8	9635001	NA
8	11415001	0.0992823
8	12510001	NA
8	12640001	0.132112
8	13580001	NA
8	14975001	0.126053
8	20205001	0.100302
8	28570001	0.0996288
8	30325001	NA
8	75045001	0.130361
8	77030001	0.100219
8	77900001	0.0830033
8	80245001	0.0813807
8	80940001	NA
8	81360001	0.0964368
8	82175001	0.292511
8	83860001	0.108457
8	85490001	0.120814
8	88170001	0.0980973
8	92395001	0.0994612
8	93235001	0.0915738
8	104405001	0.133199
8	105520001	NA
8	107055001	0.166631
8	109225001	NA
8	109445001	0.114647
8	112485001	0.120887
8	112910001	0.0926097
8	113640001	0.126862
8	116585001	0.129306
8	119125001	0.135003
8	119780001	0.0868249
8	125635001	0.0805159
8	132460001	0.107103
8	133695001	0.101526
8	134475001	0.100763
8	136310001	0.15325
8	137950001	0.0892362
8	149135001	0.136364
8	150085001	0.0914945
8	170035001	0.131955
8	175305001	NA
8	177495001	NA
9	440001	0.118074
9	1750001	0.0799
9	2395001	0.0817721
9	2780001	0.0798095
9	3205001	0.118338
9	10120001	NA
9	10635001	0.124358
9	16595001	0.100058
9	22265001	0.0877331
9	102355001	0.140204
9	102735001	0.14
9	105915001	0.0945817
9	107085001	0.144715
9	110675001	0.0839662
9	112005001	0.0984314
9	127015001	0.0981214
9	127435001	0.272209
9	129455001	NA
9	129625001	NA
9	132055001	NA
9	132400001	0.115084
9	139260001	NA
9	139480001	0.0918017
9	139750001	0.0810594
9	140555001	0.0936071
9	146695001	NA
9	154000001	0.0870697
9	155325001	NA
9	156175001	0.156433
9	157645001	NA
10	6910001	0.119979
10	8275001	NA
10	8785001	NA
10	9595001	0.175015
10	10880001	NA
10	11180001	0.265547
10	12155001	0.140274
10	17800001	0.0837076
10	19250001	NA
10	31560001	0.0880759
10	34055001	0.107867
10	59980001	0.0858723
10	61600001	0.138718
10	62865001	0.0910604
10	77720001	0.154403
10	78670001	0.135351
10	81290001	NA
10	82580001	0.0846895
10	84590001	NA
10	85310001	NA
10	104175001	0.0953745
10	106145001	0.150249
10	107055001	NA
10	108770001	0.140345
10	116630001	0.154436
10	117110001	0.0817862
10	118220001	0.106726
10	118570001	NA
10	120290001	0.118164
10	122285001	0.096166
10	125425001	0.125605
10	136900001	0.100395
10	139590001	NA
10	144995001	NA
10	145170001	NA
10	145605001	0.105367
