trait	pval	eff	std	Nhap1	hap1	Nhap2	hap2	Nhap3	hap3
LN.FW	0.207919944767229	0.794189473127984	0.628777737658608	128	23.9456787721094	77	24.9631232164935	18	22.0527985733333
LN.K	0.0354223366065224	0.0631658847671374	0.0298455741172899	133	2.21259508741353	77	2.25821617071429	18	2.08683229761111
LN.LA	0.516488093098502	14.8479143758503	22.8491950707422	130	1074.55433047615	77	1095.28352467143	18	1019.56420503889
LN.Mg	0.810115590441474	0.00136180681534043	0.00566081564372021	131	0.154880729671756	76	0.155415806789474	18	0.166613302277778
LN.Mn	0.697483493895739	1.09157447835668	2.80383091792396	115	54.9722119711304	66	55.7653523204545	13	60.7058968446154
LN.N	0.965855429942011	0.000908994228449805	0.0212100161859794	130	2.00437715200769	74	2.00035833714865	17	2.03172634405882
LN.P	0.289833623340185	0.00391009128194489	0.00368509748586496	131	0.297043305877863	76	0.299893308460526	18	0.290735066333333
LN.S	0.69589953605124	-0.00114601950723097	0.00292814158704943	130	0.157370269638462	77	0.155968408350649	16	0.1705548300625
LN.Zn	0.121736253336423	-1.23634040763709	0.794971361670396	102	21.8582919313725	63	20.3684432650794	13	19.68983408
HN_LN.B	0.333081644014351	-0.0360514509466048	0.0371521739055596	119	1.1672120595042	63	1.11232955638095	16	1.1415047535
HN_LN.Ca	0.832604401825591	0.00716674240232143	0.0338649996712125	124	1.27375726596774	73	1.27912031671233	18	1.24547600111111
HN_LN.CHL	0.796408604233227	0.00584959695381181	0.02264533142233	130	1.43166237593846	76	1.44319983088158	18	1.39611297661111
HN_LN.Cu	0.524729312284839	0.0307418549207046	0.0482370177956458	115	1.70468689531304	61	1.74512577796721	11	1.65872604518182
HN_LN.DW	0.990914380455641	-0.000342690628206396	0.0300572097549746	120	1.23105848376667	73	1.24462443283562	18	1.23984003961111
HN_LN.Fe	0.342564677714848	0.0152417739555973	0.0160241724099	132	1.35157634618182	75	1.36673183198667	18	1.35400695616667
HN_LN.FW	0.845496277607391	0.00672818197414947	0.0344831870863804	119	1.28516893707563	74	1.3131948917027	18	1.32432970661111
HN_LN.K	0.832243667245744	0.00251083340108844	0.0118394056012248	133	1.0433031875188	77	1.04744206927273	18	1.08500579394444
HN_LN.LA	0.978234454092181	0.00056562297229755	0.0207084467223753	130	1.14891985528462	77	1.15687182442857	18	1.15771033655556
HN_LN.Mg	0.938160829724027	-0.00265178106053204	0.0341409206809093	131	1.36887855412977	74	1.35898028901351	18	1.29901811677778
HN_LN.Mn	0.313730417984679	0.0539997686155465	0.0534429301348658	108	1.36198382169444	57	1.408957977	11	1.33069081518182
HN_LN.N	0.840133957044602	0.00289504652232342	0.0143342163047403	130	1.41037630021538	73	1.41298914484932	17	1.38845798076471
HN_LN.P	0.669897665673191	-0.00449187559210579	0.0105228993398931	130	1.00419434224615	76	0.995308985157895	18	1.02623944005556
HN_LN.S	0.992616884296716	-0.000170155857098725	0.0183669082717048	129	1.18464036790698	76	1.18259432676316	16	1.147819084125
HN_LN.Zn	0.56077960059403	0.0254605888425288	0.0436778291893301	94	1.32066477024468	58	1.31873541377586	12	1.48507851791667
G_N	0.308831307091442	-0.0786172218302159	0.0770446966997946	112	3.254375	69	3.09289855072464	15	3.164
G_CHL	0.941176919338506	0.943758587935713	12.7726682619517	112	508.978571428571	68	502.864705882353	15	486.013333333333
G_FW	0.0713405185469829	-4.07412346958828	2.24654914960925	111	34.2400900900901	69	32.0884057971015	15	30.4533333333333
G_LA	0.00498196493603991	-234.774639649041	82.6214989174674	111	1404.46024324324	69	1243.35104782609	15	1250.27013333333
G_DW	0.0139901237445787	-1.11315342126154	0.448765221199123	112	8.04883928571429	69	7.35246376811594	15	7.02466666666667
G_LWC	0.242843172657249	0.00661094704138844	0.00564279350838849	111	0.757805405405405	69	0.765536231884058	15	0.758806666666667
G_Thickness	0.0740719857984123	2.66987901714723	1.48646712729094	111	58.2527027027027	69	60.8304347826087	15	56.7833333333333
G_P	0.199729946209242	0.0305656804965707	0.0237532683700353	112	0.433571428571429	69	0.443913043478261	15	0.446666666666667
G_K	0.000317713440669599	0.331815360884289	0.0904704650926903	112	2.433125	69	2.69521739130435	15	2.49866666666667
G_Mg	0.542588194437817	-0.0118799138721554	0.0194751490324378	112	0.273214285714286	69	0.251159420289855	15	0.226666666666667
G_Ca	0.0673793971199952	-0.10671446999303	0.0580079123397681	112	0.825	69	0.685797101449275	15	0.780666666666667
G_S	0.426607254877455	-0.0182719645542196	0.0229339438042687	112	0.368482142857143	69	0.32695652173913	15	0.352
G_Na	0.630746812930083	-8.20267075920414e-05	0.000170372343769138	112	0.00180357142857143	69	0.00179710144927536	15	0.00173333333333333
G_Fe	0.568705452222853	2.03352848281189	3.56163226787795	112	95.5267857142857	69	95.304347826087	15	94.4
G_Mn	0.139903187576701	9.31819488744182	6.28608531041684	112	55.8571428571429	69	57.3913043478261	15	54.2666666666667
G_B	0.571891714351351	-3.85252608765654	6.80357200627373	112	64.4196428571429	69	52.2463768115942	15	83.2666666666667
G_Cu	0.745762767273467	0.290873950175686	0.895814243310923	112	12.5714285714286	69	12.0434782608696	15	11.0666666666667
G_Zn	0.129757240281076	-11.0061950294429	7.23302688241429	112	92.6339285714286	69	73.3913043478261	15	92.9333333333333
CobDiameter	0.11855980512244	0.490105092409399	0.312973722650538	157	25.3637625984076	91	25.9478899194505	21	24.6800904180952
CobWeight	0.683819881279242	0.212602618125451	0.521458283912005	157	15.9027765803312	91	16.1314915544945	21	14.5750059930952
DaystoSilk	0.228860537911505	-1.02081163504187	0.846369823763133	157	79.5738089351592	91	79.5222686751648	21	74.8984375747619
DaysToTassel	0.317410693170758	-0.795646296875139	0.794298395467763	157	78.0125512784076	91	78.2251538061538	21	73.2368209371429
EarDiameter	0.0307966862154786	0.905958443913122	0.417218591321925	157	36.4801399404459	90	37.5222675465556	21	35.7309851361905
EarHeight	0.481993870724743	-1.39550442170074	1.98197097910276	157	65.3481829355414	91	65.7056121397802	21	53.6022397366667
EarLength	0.861723192502039	0.343819610826395	1.9719886710009	157	128.322053925732	91	127.956635323297	21	124.417220054762
EarRankNumber	0.260024234855255	0.328136406458746	0.290683406568894	154	21.2962085063636	87	21.5973402814943	20	21.3201474885
EarRowNumber	0.00961063081574359	0.501387953778719	0.192198010725728	157	13.3226346586624	90	13.8801618522222	21	12.6102695161905
EarWeight	0.223693364197543	2.38790553723656	1.9578392349404	156	64.4555238632692	90	66.8760902718889	21	60.4045731028571
GDDAnthesis.SilkingInterval	0.273296177087193	-1.97257105391584	1.79684120572973	157	23.9980917662675	91	21.7316545645714	21	24.286955684619
GDDDaystoSilk	0.300507015456293	-11.1711616793206	10.768527386335	157	931.732580749682	91	931.91838662967	21	873.128447147619
GDDDaystoTassel	0.356939168206709	-9.62992465887597	10.43515629131	157	914.189119207006	91	917.010420962637	21	850.853972795238
GerminationCount	0.502982249519212	0.110883291639665	0.165317760769539	157	6.46277531730573	91	6.51436282982418	21	6.38739670728571
LeafLength	0.455062762118585	-8.4595517012069	11.3079110417193	157	743.690177121656	91	742.713157885714	21	691.435771790476
LeafWidth	0.485043656995512	1.11154071055775	1.58972744917328	157	85.4652630807006	91	86.8898484127473	21	80.4339303204762
MainSpikeLength	0.425216465121155	3.70612912097883	4.64051701597727	157	229.21691457707	91	231.398741040659	21	225.160001266667
MiddleLeafAngle	0.00238930116992791	2.66747425508098	0.86952376059536	151	61.3527310335762	89	64.2505669683146	21	58.4811334466667
NIROil	0.557431917752493	-0.0490709861433183	0.0835357196856937	154	4.35201246937662	90	4.28817964604444	20	4.6335210776
NIRProtein	0.781413372097642	0.0376493302209939	0.135542652393121	154	14.1039529664935	90	14.0607637304444	20	14.577780183
NIRStarch	0.145405547455126	0.374073512121603	0.256150129558992	154	66.3883227902597	90	66.8575514943333	20	66.232631197
NumberofTilleringPlants	0.840882757897945	-0.0063680190491252	0.0316875044260267	157	1.2752209641656	91	1.26363996202198	21	1.39611550561905
PlantHeight	0.758036356422261	0.772289486477641	2.50433342094522	157	135.392469272548	91	138.25593157011	21	122.100623284286
RowQuality	0.470946829584806	0.00968138756713012	0.0134093802490678	157	2.18672288571338	91	2.19534774047253	20	2.2167300477
SecondaryBranchNumber	0.82375424013426	-0.033927067720615	0.152179372480115	157	2.01918865979618	91	2.06022708483516	21	1.65184705257143
SeedSetLength	0.506877321704687	1.06433305232433	1.60141295121593	157	111.142937455414	90	111.557823301444	21	111.022564300952
SouthernLeafBlight	0.291051530365282	0.125569191130307	0.11869167485008	157	6.68940489066242	91	6.94730491	21	5.91008018652381
Spikelets.MainSpike	0.00135724824089239	1.43534468430351	0.443231842002921	156	23.2129661725	91	24.4013423973626	21	22.7505298219048
Spikelets.PrimaryBranch	0.988872353057215	0.00521243954840515	0.3733784019516	156	15.5455553342051	91	15.2034463407253	21	14.448602283
StandCount	0.784904633535947	0.0184107491249565	0.0673862992295652	157	7.63038794096178	91	7.6514203836044	21	7.43617897261905
TasselBranchLength	0.683159530533768	-1.6393226996809	4.01196474527048	157	202.66487665414	91	200.845362003297	21	191.339066309524
TasselLength	0.344725833396873	4.81524609367849	5.08703675352615	157	324.594510956688	91	328.763064637363	21	308.702156938095
TasselPrimaryBranches	0.469774794964174	0.407633317476768	0.563112630154085	157	10.9727991008471	91	11.4376201848352	21	10.0270912092857
TilleringIndex	0.749218252451265	0.00235205383088984	0.00735004239844781	157	0.576867430197452	91	0.581899349417582	21	0.596588395142857
TotalKernelVolume	0.119564143501567	1.61357945171342	1.03306701178418	149	59.911906582349	89	61.4489909103371	19	62.3251441952632
UpperLeafAngle	0.0116648453788852	3.58031550275835	1.40963432205837	157	56.9244349918471	91	63.1397205864835	21	48.4990625614286
X20KernelWeight	0.74379563301741	0.0294504364621169	0.0900135432444089	156	4.53732734932692	90	4.5638385808	21	4.55778527761905
X.1060..pyruvic.acid..6.714.	0.183746075374987	-0.000329079934807341	0.000246665159575855	114	0.000373956289473684	68	0	16	0
X.971..oxalic.acid..7.883.	0.850075468809724	-3.91957811400817e-06	2.07075378720859e-05	112	0.000243226383928571	66	0.000232223242424242	16	0.0002891879375
X.6287..L.valine.2..9.151.	0.55476117546014	-0.000932479404466714	0.00157595788661862	113	0.0161308457433628	68	0.0153074482058824	15	0.0205410575333333
X.700..ethanolamine..9.879.	0.115369195184202	-0.00124249860471323	0.000785481614003919	112	0.0066129174375	66	0.00555518607575758	16	0.00578463325
X.6106..L.leucine.2..9.945.	0.163524349932813	-0.00166209542104065	0.00118831366390871	114	0.00599927564035088	68	0.00493180338235294	15	0.00695373293333333
X.938..nicotinic.acid..10.27.	0.435775639351943	-7.81551450976151e-05	0.000100059077289696	105	0.000925690571428571	65	0.000783512307692308	16	0.0010039425
X.791..DL.isoleucine.2..10.225.	0.565271274543475	-0.000418920640070866	0.000727231401537834	112	0.00518250511607143	67	0.0050983102238806	15	0.00769285386666667
X.444266..maleic.acid..10.323.	0.143741427865259	1.00923568857863e-05	6.87431807553568e-06	111	4.8824963963964e-05	67	5.58874626865672e-05	16	4.4913125e-05
X.439194..glyceric.acid..10.735.	0.135905332385314	-0.00156072405294307	0.00104219662464624	113	0.013866847699115	68	0.0123044250882353	16	0.017810925375
X.444972..fumaric.acid..10.94.	0.271552346733586	0.000793632572005562	0.000719728741223616	113	0.00733090720353982	68	0.00799116045588235	16	0.00694463925
X.439742..beta.cyano.L.alanine..11.288.	0.512204478737741	0.00116737208183078	0.00177782067966049	114	0.00493764924561403	68	0.00592721973529412	16	0.0097681656875
X.6288..L.threonine.2..11.464.	0.265298141493348	0.00151069065513674	0.00135217163870502	113	0.0143350576283186	68	0.0158007547794118	16	0.016575584875
X.239..Beta..alanine..1..12.044.	0.474960396335579	0.000648736505046487	0.000906250902574657	113	0.00527920642477876	68	0.00582382464705882	16	0.0060550271875
X.12647..L.homoserine.2..12.359.	0.0234833515148388	0.000574523674459571	0.000251553694264969	112	0.0021951065	68	0.00264639241176471	16	0.0026625036875
X.5960..aspartic.acid.2..13.207.	0.430385377747365	0.00191579390404167	0.00242438528846741	113	0.0735200009646018	67	0.0749775977761194	16	0.06998303675
X.5810..trans.4.hydroxy.L.proline.2..13.267.	0.423632261830421	-0.00020813765086023	0.000259569586933473	113	0.00127040604424779	68	0.00107179823529412	16	0.0006113488125
X.119..gamma.aminobutyric.acid..GABA...13.326.	0.798382246375151	-0.00100974026923309	0.00394747286884774	114	0.0146031406315789	69	0.0147494892898551	16	0.0107995439375
X.5460407..threonic.acid..13.652.	0.79416129320456	-0.000124350354354525	0.000475935101685542	113	0.00804076	68	0.00788971133823529	16	0.0080474474375
X.1001..phenethylamine..13.742.	0.0546270476490999	-0.000648835577040453	0.000335539422540342	114	0.00174609137719298	67	0.00141403340298507	16	0.0008165540625
X.51..alpha.ketoglutaric.acid..13.859.	0.00560145518630913	-0.00128188966640347	0.000457486010863083	113	0.00748499639823009	68	0.00621708986764706	16	0.0066252095625
X.738..L.glutamine.2..14.083.	0.404637011979967	-7.72546176859893e-05	9.24938822574733e-05	112	0.000771066642857143	67	0.000731391029850746	16	0.000918824
X.236..L.asparagine.2..14.984.	0.986702264564074	0.000221875640100008	0.013294935888972	114	0.0298348968596491	68	0.0307815384852941	16	0.0363654621875
X.2724705..1.6.anhydro.glucose..15.326.	0.0719167053298394	-0.000228786587132153	0.000126419723932727	113	0.00177238531858407	68	0.00152694058823529	15	0.00167222733333333
X.6912..xylitol..15.376.	0.127103889106479	-0.000419002018405174	0.000272899122471013	78	0.00224899394871795	45	0.00186246644444444	14	0.00226611107142857
X.827..ribitol..15.66.	0.593891974236039	0.000101587592524914	0.00019020256440479	113	0.0195942821858407	69	0.0196759086086957	15	0.0201927191333333
X.754..glycerol.1.phosphate..16.056.	0.483455698524423	-0.0030131645565249	0.0042915342703817	114	0.0194213497280702	68	0.0162773211617647	16	0.018005414375
X.439183..3.phosphoglyceric.acid..16.504.	0.139097466095542	0.000697488778871166	0.00046957601250483	113	0.00463810131858407	68	0.00516619029411765	16	0.0059911371875
X.6262..L.ornithine.2..16.632.	0.158617832109462	0.00123430639994417	0.000872135126083729	113	0.00551769021238938	68	0.00636175985294118	16	0.006530839
X.9750..citrulline.2..16.691.	0.173092955332571	0.000565217327662843	0.000413338361220755	113	0.00237697428318584	68	0.00275702717647059	16	0.0027335901875
X.835..dehydroascorbic.acid..1..16.863.	0.635696479235783	-0.000114580394406677	0.000241485977637193	114	0.00198772047368421	68	0.00190996439705882	16	0.0017984923125
X.204..allantoin.1..17.293.	0.536023980005594	-0.00166252835899231	0.00268170184512396	114	0.0133277529824561	68	0.0122348295882353	16	0.02303885425
X.448388..D.allose.1..17.278.	0.0629333305646111	-0.000105114091854551	5.61899055007875e-05	112	0.0008773960625	67	0.000807326895522388	16	0.0009872121875
X.5962..L.lysine.2..17.643.	0.0477077375399383	0.000399377608535913	0.000200403976032761	113	0.000974579079646018	67	0.00129737810447761	16	0.001754691625
X.637542..4.hydroxycinnamic.acid..17.854.	0.113550385744293	0.000471451155821834	0.000296561223836351	113	0.00268863239823009	68	0.00303191461764706	16	0.002362917875
X.6057..tyrosine.2..17.871.	0.845357680349563	0.000304506109933903	0.00155908919134894	113	0.020703600079646	68	0.0207606777352941	16	0.019225500125
X.128869..galactonic.acid.2..18.504.	0.119502457140464	-6.79862012017186e-05	4.34708663468911e-05	112	0.000586903008928571	67	0.000509634462686567	16	0.0004934625
X.5460673..D.saccharic.acid..18.614.	0.918022427756134	1.63653287716349e-05	0.000158787652086228	110	0.00120399871818182	67	0.00128823729850746	16	0.0015946595625
X.3037582..mucic.acid..18.907.	0.71815972522289	0.000248208219129031	0.000686694094130766	112	0.004914972	69	0.005060015	16	0.00581271925
X.1549111..caffeic.acid..19.755.	0.299537079196977	-0.000825525088981201	0.000793534313267511	112	0.009871005125	65	0.00919708456923077	16	0.011240214125
X.5280450..linoleic.acid..20.399.	0.300468188589839	-0.000176242683426443	0.000169719484244944	105	0.00103694127619048	65	0.000905722507692308	15	0.000636582133333333
X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65.	0.132608913275991	0.000111075589457904	7.35417059763521e-05	112	0.0002628911875	68	0.000347031661764706	16	0.000320886375
X.439958..D.glucose.6.phosphate.1..21.394.	0.533401093311798	-0.000624324413633029	0.00100059072337156	113	0.0179598730619469	68	0.0171739216323529	16	0.0175681599375
X.60961..adenosine..23.825.	0.175047642915465	-7.92231429234448e-05	5.82000643913995e-05	113	0.000351307398230088	68	0.000273590911764706	16	0.000431980875
X.5460935..turanose.1..24.81.	0.899997629094982	-5.64945760983987e-05	0.000448926329268132	103	0.00238494575728155	67	0.00201172019402985	14	0.00234552114285714
X.6255..maltose.1..24.702.	0.0361974952501077	-0.000469844285783456	0.000222719790933075	113	0.00386895863716814	68	0.00353340148529412	16	0.003682655125
X.6255..maltose..2..24.915.	0.0785456404775021	-0.000593385857506056	0.000335355956534135	106	0.00361246782075472	62	0.00317882174193548	15	0.00383580393333333
X.642609..trans.caftaric.acid.2..25.529.	0.394821113239257	-0.000573772653146195	0.00067260781036935	101	0.00193532604950495	61	0.0013241056557377	15	0.0021541056
X.6537496..chlorogenic.acid.1..26.37.	0.223086740368524	-0.000968405129237432	0.000792257531838226	114	0.00192492281578947	67	0.0015620827761194	16	0.001387116375
X.439451..galactinol.2..26.479.	0.499099153056833	0.00134424997842348	0.00198503471513461	114	0.0159500266578947	68	0.0177953050147059	16	0.0171738569375
X.2116..alpha.tocophereol..27.379.	0.530601707396754	-0.000109157579912839	0.000173705520067994	101	0.00126471927722772	60	0.0011059586	11	0.00180163654545455
X.6537496..chlorogenic.acid.2..27.18._alt	0.0799640515060738	-0.00495198566742886	0.00281328813433481	114	0.0189488305263158	68	0.0148118169558824	16	0.0184700363125
X.5321515..stigmasterol..28.442.	0.000423019530903334	0.000287930514592911	7.97893626627052e-05	89	0.000773974292134831	51	0.0010405941372549	11	0.000786400545454545
X.5321342..beta.sitosterol..28.848.	0.398768729073565	0.000290101863113775	0.000342814111073708	92	0.00365539076086957	53	0.00386912728301887	11	0.00352565354545455
X.439242..Raffinose..29.282.	0.986511086308209	6.09426028990111e-05	0.00359996061009908	114	0.0186826375877193	68	0.0187021795882353	16	0.0165518953125
X.750..glycine..10.456..s100	0.293763579825468	0.0202893490641919	0.0192721091957525	113	0.155306478911504	69	0.177778878304348	16	0.16893746
X.5951..L.serine.2..11.174..s100	0.20130591283316	0.0135879786787376	0.0105969064857685	112	0.0975219993928571	69	0.11519081842029	16	0.1251596295
X.92824..D.malic.acid..12.794..s100	0.570599094298432	-0.00126642029264938	0.00222899646284033	112	0.0281498107232143	68	0.0264747234411765	16	0.0229590311875
X.33032..L.glutamic.acid.3..dehydrated...13.232..s100	0.906463594310307	8.28086392148687e-05	0.000703782364675221	107	0.0113297191308411	67	0.0114285749253731	16	0.011582608875
X.444212..trans.aconitic.acid..15.842..s100	0.781906219619696	-0.000489603184297993	0.00176607821831443	112	0.0173130393571429	69	0.0175404893623188	16	0.0156056744375
X.8742..shikimic.acid..16.433..s100	0.0969382186275445	-0.00507128340717052	0.00304019019750106	112	0.0373486324107143	69	0.0329779274492754	16	0.032113975125
X.311..citric.acid..16.615..s100	0.440414557648107	-0.00131572717105047	0.00170183097820073	110	0.0234186753727273	69	0.0219367488985507	16	0.0255875735625
X.6508..quinic.acid..17.076..s100	0.272431115727629	-0.00815386727066217	0.00740806826387364	112	0.0379232918214286	68	0.0312170426323529	16	0.016828853375
X.5984..fructose.1..17.18..s100	0.00630190312543745	-0.0165145665942182	0.00597908867625904	113	0.0772693507256637	69	0.0613787717536232	16	0.07620684
X.892..myo.inositol..19.354..s100	0.0264236953236374	-0.00700188461862174	0.00312963881582703	112	0.0560728724910714	69	0.0512297440289855	16	0.0557024898125
X.5988..Sucrose..23.988..s100	0.116993099020185	-0.134728457265051	0.0855631320288939	113	0.948115246026549	69	0.82198390515942	16	1.0215469951875
X.6537496..chlorogenic.acid.2..27.18..s100	0.881983585767687	-0.000385871388842403	0.00259557889370626	109	0.00863783088990826	66	0.011595670530303	12	0.0047770805
HN.X20KW	0.528304111536803	0.0552395154173478	0.0874442213192176	116	4.77908339260345	73	4.83883082	15	4.74832302093333
HN.CL	0.400678419247484	-0.147825885725223	0.175545056904845	126	12.3931263909524	75	12.1844402688667	18	12.0295635598889
HN.CW	0.511644748466079	-0.221079018512969	0.336291140257902	123	13.5774597048699	75	13.4138782386667	17	12.2561406717647
HN.CD	0.19602007063096	0.374175124979739	0.288466152380339	123	22.4428704058537	75	22.9211666449333	17	21.6849935705882
LN.X20KW	0.172982847233008	0.154938695606778	0.113259928821362	107	4.59703588178505	69	4.74343138108696	14	4.62247282707143
LN.CL	0.485195499057978	-0.0824444631967964	0.117913114869112	127	12.0191099124409	74	11.8694976209459	17	11.9865811458824
LN.CW	0.635434964365892	0.0998218274582289	0.21024127008166	124	12.5740386875806	71	12.6665724233944	17	12.1711320594118
LN.CD	0.0558577689227507	0.492789580919753	0.256259581651839	124	22.4027823247581	71	23.0109759428169	17	22.4506705458824
HN_LN.X20KW	0.0790543038200409	-0.0373821816343697	0.0211623498177757	100	1.05786438978	69	1.02862471076812	13	1.01752097515385
HN_LN.CL	0.622527154282645	-0.00547679663604243	0.0111089455374296	123	1.03168189733333	74	1.02744346797297	17	1.00032765335294
HN_LN.CW	0.257638478361685	-0.0243048429293221	0.021409351857026	117	1.08023203647863	71	1.06114357276056	17	1.00679782064706
HN_LN.CD	0.55733253703434	-0.0046140849373949	0.00784974470594175	117	1.00413993886325	71	0.998850261140845	17	0.967145264235294
canopy.HN.6.Jul	0.339621865380076	-1.52994467274887	1.59806580090349	109	35.7809160308257	66	34.523432863697	17	31.2100303192353
canopy.HN.23.Aug	0.318344858906403	-3.27606123165324	3.27426421579926	109	59.6500229891743	66	57.8987473166667	17	49.8636802749412
canopy.HN.1.Sep	0.447901298529705	-2.90318677406572	3.81732428036369	109	52.6051610064404	66	51.1989726658485	17	42.7680727985882
canopy.HN.22.Aug	0.37856321473301	-2.81875731203663	3.19350638486697	109	54.174060263945	66	52.8752203324394	17	44.6295061911176
canopy.HN.12.Aug	0.346599802003482	-3.09936561811812	3.28462940338325	109	57.3776077781651	66	55.5041831530606	17	48.585649346
canopy.HN.26.Aug	0.275575656355979	-3.52306094932168	3.22173428663079	109	60.5836454488073	66	58.5471076969697	17	51.2369836764706
canopy.HN.3.Sep	0.513831912390534	-1.92915870744869	2.94916897803807	109	42.7267805712569	66	42.2568736331212	17	34.1485453647059
canopy.HN.14.Aug	0.357291542740925	-3.2002321007945	3.46784723698749	109	52.3732122730917	66	50.2020425256515	17	45.0317689706471
canopy.HN.20.Aug	0.463353688064844	-2.50773972627258	3.41256702714544	109	53.0023372791193	66	51.7250867452727	17	43.5670081027647
canopy.HN.30.Aug	0.434525376828037	-2.6577447729015	3.39358834741012	109	52.9287507043211	66	51.3478634743333	17	44.3122140755294
canopy.HN.5.Sep	0.506741379612824	-2.17057125767591	3.26299570436136	109	41.4240401791376	66	40.7140954918636	17	33.7657875977059
canopy.HN.16.Aug	0.615117892795404	-1.73523600206792	3.44546319431762	109	51.4080675356514	66	51.6681493455	17	41.8277257225882
canopy.LN.6.Jul	0.0843010065424103	-2.44137450898205	1.40661052947875	110	29.7762192122727	63	27.6344867315238	17	27.5873876941176
canopy.LN.23.Aug	0.0682968886211198	-5.39789640023709	2.94353410280339	110	56.4811794447273	63	53.1328893333651	17	50.6047995818824
canopy.LN.1.Sep	0.191046271409117	-4.48378415728792	3.41668040400671	110	49.3814332015455	63	47.1410943157302	17	41.613749986
canopy.LN.22.Aug	0.0454311394839593	-5.87263464566273	2.91542847082759	110	51.5867177929091	63	48.1923835274127	17	45.0773261658824
canopy.LN.12.Aug	0.0200157338424026	-7.01741128148353	2.99060877869844	110	56.1682290651818	63	51.3685212693809	17	48.9630476678235
canopy.LN.26.Aug	0.0672818139869853	-5.23225079440917	2.84259412646505	110	56.9314455729091	63	54.134821574381	17	49.5996552347059
canopy.LN.3.Sep	0.218501510513702	-3.20654604103424	2.59693890758158	110	41.6406114855091	63	40.2739628304286	17	34.4694394887059
canopy.LN.14.Aug	0.0399119393026962	-6.57233880950645	3.17605926628948	110	53.4128418742727	63	49.2891409203016	17	46.5767550002353
canopy.LN.20.Aug	0.049347628600487	-5.98350177186051	3.02403380034822	110	51.4277947714545	63	47.3316003641429	17	47.6486814296471
canopy.LN.30.Aug	0.0638232890406809	-5.96017771378987	3.19640913366666	110	52.2060949290636	63	48.2786980121746	17	43.2295205671176
canopy.LN.5.Sep	0.242701510659627	-3.56538456931423	3.04206691004046	110	41.3104051435727	63	39.6150234024603	17	33.2443388498824
canopy.LN.16.Aug	0.0385257684765759	-6.11596271351294	2.9344835470827	110	50.8907675883636	63	47.2831428787619	17	43.9854345654706
ExG.HN.6.Jul	0.90847133913411	0.000845018698814008	0.00733982339118322	107	0.258185562841121	63	0.257930805539683	17	0.242964805294118
ExG.HN.23.Aug	0.413928236255233	-0.00389781284829521	0.00476019121307666	109	0.321612963862385	66	0.321814652515152	17	0.296436359235294
